t,o,h,l,c,v,s
1736052600,0.39125,0.39146,0.3911,0.3911,10207,DOGE_USDT
1736052600,218.43,218.45,218.36,218.41,111,SOL_USDT
1736052600,2.4002,2.4005,2.3998,2.3998,186,XRP_USDT
1736052600,98335.9,98336,98323,98324.3,27597,BTC_USDT
1736052600,3642.2,3643.15,3641.7,3642,4286,ETH_USDT
1736052660,98324.3,98342,98324.3,98342,5381,BTC_USDT
1736052660,3642,3643.4,3642,3643.4,1186,ETH_USDT
1736052660,0.39111,0.39148,0.39101,0.39148,6216,DOGE_USDT
1736052660,2.4004,2.4026,2.4004,2.4025,759,XRP_USDT
1736052660,218.39,218.44,218.36,218.44,146,SOL_USDT
1736052720,0.39144,0.39181,0.3912,0.3912,15691,DOGE_USDT
1736052720,2.4029,2.4033,2.4019,2.4019,161,XRP_USDT
1736052720,218.42,218.42,218.42,218.42,1,SOL_USDT
1736052720,98341.9,98352,98341.9,98349.1,14091,BTC_USDT
1736052720,3643.5,3645.15,3643.5,3644.5,13564,ETH_USDT
1736052780,0.39118,0.39126,0.39104,0.39126,64763,DOGE_USDT
1736052780,98349,98352,98349,98352,17973,BTC_USDT
1736052780,218.39,218.39,218.37,218.37,27,SOL_USDT
1736052780,2.4018,2.4033,2.4012,2.4033,153,XRP_USDT
1736052780,3644.45,3646.8,3644.4,3646.8,9306,ETH_USDT
1736052840,98351.9,98351.9,98334.1,98334.1,9959,BTC_USDT
1736052840,218.37,218.37,218.25,218.25,18,SOL_USDT
1736052840,2.4025,2.4025,2.4024,2.4025,135,XRP_USDT
1736052840,3646.8,3647,3646.15,3646.2,2774,ETH_USDT
1736052840,0.39125,0.39125,0.391,0.391,38319,DOGE_USDT
1736052900,3646.05,3646.05,3644.85,3644.85,2560,ETH_USDT
1736052900,2.4024,2.4028,2.4015,2.4028,133,XRP_USDT
1736052900,0.39097,0.39097,0.39071,0.39078,24672,DOGE_USDT
1736052900,98329.6,98329.6,98311.1,98311.1,33904,BTC_USDT
1736052900,218.24,218.29,218,218.09,2674,SOL_USDT
1736052960,98306.1,98306.1,98300.1,98300.1,15410,BTC_USDT
1736052960,218.11,218.11,217.89,217.92,595,SOL_USDT
1736052960,2.4019,2.4019,2.401,2.401,6,XRP_USDT
1736052960,0.39077,0.39084,0.39058,0.39062,20428,DOGE_USDT
1736052960,3644.8,3644.8,3642.35,3642.35,4370,ETH_USDT
1736053020,0.39066,0.39083,0.39061,0.3908,11666,DOGE_USDT
1736053020,217.93,218.05,217.88,217.95,455,SOL_USDT
1736053020,3642.4,3643.35,3642.4,3642.6,1965,ETH_USDT
1736053020,98300,98314,98300,98314,12214,BTC_USDT
1736053020,2.4009,2.4009,2.4008,2.4009,668,XRP_USDT
1736053080,2.4007,2.4007,2.4003,2.4005,228,XRP_USDT
1736053080,0.39083,0.3915,0.39083,0.3915,76948,DOGE_USDT
1736053080,3642.65,3642.85,3642,3642.55,1427,ETH_USDT
1736053080,98313.9,98314,98313.9,98313.9,2330,BTC_USDT
1736053080,217.95,217.96,217.86,217.9,299,SOL_USDT
1736053140,217.89,217.89,217.86,217.86,121,SOL_USDT
1736053140,0.39148,0.39148,0.39139,0.39139,5948,DOGE_USDT
1736053140,2.4001,2.4005,2.4001,2.4005,72,XRP_USDT
1736053140,98313.9,98314,98313.9,98313.9,9471,BTC_USDT
1736053140,3642.55,3643.1,3642.55,3643.1,1807,ETH_USDT
1736053200,0.39142,0.39167,0.39135,0.39135,18025,DOGE_USDT
1736053200,217.85,217.85,217.64,217.67,445,SOL_USDT
1736053200,2.401,2.4033,2.401,2.4024,14,XRP_USDT
1736053200,3643.1,3643.1,3641.4,3641.45,1478,ETH_USDT
1736053200,98313.9,98338.7,98313.9,98334.4,14933,BTC_USDT
1736053260,0.3913,0.39162,0.39124,0.39162,11249,DOGE_USDT
1736053260,3641.45,3641.85,3640.6,3640.65,3248,ETH_USDT
1736053260,217.67,217.79,217.67,217.71,132,SOL_USDT
1736053260,2.4019,2.4028,2.4019,2.4019,42,XRP_USDT
1736053260,98332.4,98332.4,98330.5,98330.5,20356,BTC_USDT
1736053320,3640.7,3640.8,3639.4,3639.55,19465,ETH_USDT
1736053320,98330.5,98332.4,98326.2,98326.2,23597,BTC_USDT
1736053320,0.39163,0.39163,0.39136,0.39136,10344,DOGE_USDT
1736053320,217.71,217.71,217.45,217.47,1253,SOL_USDT
1736053320,2.4029,2.4033,2.4022,2.4022,76,XRP_USDT
1736053380,2.4034,2.4046,2.4031,2.4046,655,XRP_USDT
1736053380,217.45,217.47,217.33,217.46,534,SOL_USDT
1736053380,3639.55,3640.35,3639.55,3640.05,12445,ETH_USDT
1736053380,0.39128,0.39128,0.39101,0.39105,20413,DOGE_USDT
1736053380,98325,98325.1,98308,98308.1,32835,BTC_USDT
1736053440,2.4046,2.4046,2.4028,2.4036,336,XRP_USDT
1736053440,3640.1,3641.3,3640.1,3640.75,5728,ETH_USDT
1736053440,98308.1,98310,98308.1,98309.9,5906,BTC_USDT
1736053440,0.39107,0.3912,0.39107,0.39112,9798,DOGE_USDT
1736053440,217.44,217.47,217.4,217.46,151,SOL_USDT
1736053500,2.4033,2.4042,2.4029,2.4031,176,XRP_USDT
1736053500,3640.95,3640.95,3638.7,3639,7886,ETH_USDT
1736053500,0.39115,0.39115,0.39062,0.39075,28974,DOGE_USDT
1736053500,98306.1,98306.1,98297.5,98298.1,2193,BTC_USDT
1736053500,217.43,217.48,217.25,217.29,375,SOL_USDT
1736053560,2.404,2.4045,2.4039,2.4039,170,XRP_USDT
1736053560,217.3,217.32,217.21,217.28,301,SOL_USDT
1736053560,98298.1,98298.2,98296.6,98296.7,1625,BTC_USDT
1736053560,3639,3639,3637.3,3638.1,17976,ETH_USDT
1736053560,0.39073,0.391,0.39051,0.39061,21511,DOGE_USDT
1736053620,98296.7,98321.9,98296.6,98314,9931,BTC_USDT
1736053620,217.32,217.5,217.32,217.5,904,SOL_USDT
1736053620,2.4039,2.405,2.4039,2.4045,1727,XRP_USDT
1736053620,3638.35,3638.8,3638.35,3638.65,4262,ETH_USDT
1736053620,0.39062,0.39079,0.39055,0.39064,11459,DOGE_USDT
1736053680,217.5,217.54,217.5,217.5,45,SOL_USDT
1736053680,2.4051,2.4051,2.4041,2.4044,308,XRP_USDT
1736053680,3638.65,3640.2,3638.65,3640.15,3742,ETH_USDT
1736053680,0.39066,0.3908,0.39066,0.39078,5665,DOGE_USDT
1736053680,98313.9,98323,98313.9,98318,3245,BTC_USDT
1736053740,98318,98318,98293.5,98296.1,5975,BTC_USDT
1736053740,217.44,217.48,217.29,217.48,141,SOL_USDT
1736053740,3640,3640,3638.15,3638.15,2815,ETH_USDT
1736053740,2.4046,2.4046,2.4045,2.4045,16,XRP_USDT
1736053740,0.3907,0.3907,0.39021,0.39031,17082,DOGE_USDT
1736053800,217.38,217.42,217.35,217.41,29,SOL_USDT
1736053800,98300,98304.3,98288,98304.3,18892,BTC_USDT
1736053800,3638.15,3638.2,3635.4,3637.05,15399,ETH_USDT
1736053800,2.4036,2.4036,2.4036,2.4036,6,XRP_USDT
1736053800,0.39029,0.39034,0.39001,0.39003,7462,DOGE_USDT
1736053860,2.4034,2.4034,2.4034,2.4034,251,XRP_USDT
1736053860,217.42,217.54,217.42,217.53,183,SOL_USDT
1736053860,3637.05,3637.45,3637,3637.45,18274,ETH_USDT
1736053860,98304.4,98304.4,98304.3,98304.3,2193,BTC_USDT
1736053860,0.39007,0.39024,0.38989,0.38992,9909,DOGE_USDT
1736053920,0.38989,0.3899,0.38961,0.3899,8651,DOGE_USDT
1736053920,217.42,217.43,217.28,217.43,91,SOL_USDT
1736053920,98304.3,98304.3,98254.3,98274.4,64752,BTC_USDT
1736053920,3637.4,3637.4,3635.5,3636.45,16467,ETH_USDT
1736053920,2.4033,2.4033,2.4011,2.4011,101,XRP_USDT
1736053980,217.42,217.42,217.41,217.41,62,SOL_USDT
1736053980,98274.4,98278,98262.7,98278,23410,BTC_USDT
1736053980,3636.4,3637,3635.85,3637,5965,ETH_USDT
1736053980,2.4013,2.4024,2.4013,2.4024,7,XRP_USDT
1736053980,0.38991,0.39003,0.38985,0.38989,8592,DOGE_USDT
1736054040,3637,3638,3636.2,3637,6219,ETH_USDT
1736054040,0.38989,0.39033,0.38985,0.39033,5261,DOGE_USDT
1736054040,98277.9,98287.9,98277.9,98284.3,14086,BTC_USDT
1736054040,217.42,217.49,217.33,217.49,537,SOL_USDT
1736054040,2.4021,2.4021,2.4021,2.4021,8,XRP_USDT
1736054100,98282.5,98282.5,98277.9,98277.9,11318,BTC_USDT
1736054100,217.43,217.44,217.26,217.26,118,SOL_USDT
1736054100,2.4019,2.4019,2.401,2.401,256,XRP_USDT
1736054100,0.39024,0.39024,0.3897,0.38971,3797,DOGE_USDT
1736054100,3637,3637,3635.9,3635.9,4053,ETH_USDT
1736054160,0.38973,0.38973,0.38909,0.38909,24182,DOGE_USDT
1736054160,3635.9,3635.9,3632,3632.05,29882,ETH_USDT
1736054160,2.4005,2.4005,2.397,2.397,1177,XRP_USDT
1736054160,98277.9,98277.9,98263,98274.3,23819,BTC_USDT
1736054160,217.29,217.33,216.96,216.96,1304,SOL_USDT
1736054220,2.3969,2.3977,2.3963,2.397,1767,XRP_USDT
1736054220,3632,3633.3,3631.4,3632.95,30986,ETH_USDT
1736054220,0.38908,0.38941,0.38908,0.38933,15311,DOGE_USDT
1736054220,98266.7,98266.7,98263,98263.1,44148,BTC_USDT
1736054220,216.99,217.02,216.89,216.95,373,SOL_USDT
1736054280,98263.1,98270.5,98260.7,98260.7,7888,BTC_USDT
1736054280,3632.9,3633,3632.9,3633,10885,ETH_USDT
1736054280,0.38932,0.38945,0.38931,0.38935,8291,DOGE_USDT
1736054280,2.3975,2.3995,2.3975,2.399,159,XRP_USDT
1736054280,216.94,217.03,216.9,217.01,416,SOL_USDT
1736054340,0.3894,0.38947,0.38913,0.38919,6994,DOGE_USDT
1736054340,217.01,217.03,216.95,216.95,201,SOL_USDT
1736054340,2.3995,2.4003,2.3995,2.4003,98,XRP_USDT
1736054340,98260.8,98260.8,98253.1,98258.7,4011,BTC_USDT
1736054340,3633,3633.3,3632.35,3633,18426,ETH_USDT
1736054400,2.3994,2.3998,2.3988,2.3988,123,XRP_USDT
1736054400,3633.1,3633.85,3632,3632.4,22950,ETH_USDT
1736054400,216.96,216.99,216.91,216.94,144,SOL_USDT
1736054400,0.38919,0.3892,0.389,0.38908,4533,DOGE_USDT
1736054400,98258.6,98258.7,98233.9,98233.9,10606,BTC_USDT
1736054460,98233.9,98294.1,98218.3,98294.1,15268,BTC_USDT
1736054460,2.3985,2.401,2.3981,2.401,251,XRP_USDT
1736054460,0.38899,0.3897,0.38899,0.3897,4669,DOGE_USDT
1736054460,216.9,217.07,216.86,217.05,253,SOL_USDT
1736054460,3632,3635.85,3631.4,3635.85,9726,ETH_USDT
1736054520,98294.7,98314.8,98294.7,98309.3,17409,BTC_USDT
1736054520,2.4011,2.4029,2.4011,2.4024,1319,XRP_USDT
1736054520,3635.9,3636.5,3634,3634.45,18084,ETH_USDT
1736054520,0.38972,0.38992,0.38972,0.38978,2623,DOGE_USDT
1736054520,217.06,217.3,216.9,216.92,609,SOL_USDT
1736054580,3634.4,3635.15,3634.3,3635.15,16315,ETH_USDT
1736054580,2.4023,2.4024,2.4019,2.4019,29,XRP_USDT
1736054580,0.38983,0.39004,0.38983,0.3899,8544,DOGE_USDT
1736054580,98309.3,98313.8,98309.3,98313.8,3497,BTC_USDT
1736054580,216.93,217.05,216.9,217.02,239,SOL_USDT
1736054640,98313.8,98313.8,98300.1,98300.1,4387,BTC_USDT
1736054640,2.4015,2.4015,2.4,2.4,225,XRP_USDT
1736054640,217,217.01,216.93,216.93,125,SOL_USDT
1736054640,3635.1,3635.1,3634,3634.2,5111,ETH_USDT
1736054640,0.3899,0.3899,0.3896,0.3896,2663,DOGE_USDT
1736054700,98300.2,98340.5,98300.2,98340.5,23363,BTC_USDT
1736054700,3634.25,3636.85,3634.25,3636.85,3342,ETH_USDT
1736054700,216.95,217.11,216.95,217.06,74,SOL_USDT
1736054700,0.38956,0.3898,0.38951,0.3898,2445,DOGE_USDT
1736054700,2.3996,2.4019,2.3996,2.4017,172,XRP_USDT
1736054760,98342,98380,98342,98367.9,26070,BTC_USDT
1736054760,0.38987,0.39019,0.38984,0.39004,26122,DOGE_USDT
1736054760,2.4015,2.4015,2.401,2.4015,6,XRP_USDT
1736054760,217.05,217.06,216.9,216.9,93,SOL_USDT
1736054760,3636.85,3638.3,3636.8,3638.1,12217,ETH_USDT
1736054820,98367.5,98375.4,98362.7,98367.6,5562,BTC_USDT
1736054820,0.39003,0.39008,0.38988,0.38996,6255,DOGE_USDT
1736054820,216.9,217.01,216.9,217.01,59,SOL_USDT
1736054820,2.401,2.401,2.4001,2.4007,207,XRP_USDT
1736054820,3637.85,3638.4,3637.8,3638.05,29364,ETH_USDT
1736054880,0.39005,0.39019,0.38994,0.39,4103,DOGE_USDT
1736054880,98367.5,98385.6,98367.5,98385.6,16281,BTC_USDT
1736054880,3638.2,3638.3,3637.65,3638.3,3927,ETH_USDT
1736054880,216.97,216.97,216.9,216.97,221,SOL_USDT
1736054880,2.4,2.4,2.3988,2.4,416,XRP_USDT
1736054940,216.97,217.01,216.97,216.98,116,SOL_USDT
1736054940,98386.1,98388,98386.1,98387.9,5761,BTC_USDT
1736054940,0.39014,0.39038,0.39014,0.39028,3217,DOGE_USDT
1736054940,2.4001,2.4004,2.4001,2.4004,4,XRP_USDT
1736054940,3638.25,3638.3,3638.1,3638.1,448,ETH_USDT
1736055000,2.4001,2.4005,2.3999,2.4005,35,XRP_USDT
1736055000,98388,98405.1,98382.2,98405,52870,BTC_USDT
1736055000,217,217.2,216.94,217.2,174,SOL_USDT
1736055000,3638.05,3639.35,3638.05,3639.35,5093,ETH_USDT
1736055000,0.39021,0.39048,0.3902,0.39045,24738,DOGE_USDT
1736055060,217.22,217.3,217.18,217.18,411,SOL_USDT
1736055060,3639.45,3640.85,3639.25,3639.25,5023,ETH_USDT
1736055060,0.39037,0.39059,0.39035,0.39041,22679,DOGE_USDT
1736055060,2.401,2.4019,2.4005,2.4008,180,XRP_USDT
1736055060,98405.1,98459.4,98405.1,98406.3,99966,BTC_USDT
1736055120,217.16,217.16,216.85,216.85,759,SOL_USDT
1736055120,3639.2,3639.2,3636.85,3637.1,3491,ETH_USDT
1736055120,98406.2,98406.2,98360,98360.1,104193,BTC_USDT
1736055120,2.4,2.4,2.3974,2.3974,889,XRP_USDT
1736055120,0.3904,0.3904,0.38996,0.39012,17506,DOGE_USDT
1736055180,98360,98360.1,98341.8,98346.7,7656,BTC_USDT
1736055180,2.3975,2.3975,2.3966,2.3968,181,XRP_USDT
1736055180,216.86,216.86,216.79,216.79,172,SOL_USDT
1736055180,3636.95,3636.95,3635.3,3635.35,3517,ETH_USDT
1736055180,0.39009,0.39019,0.39002,0.39013,4692,DOGE_USDT
1736055240,3635.35,3636.3,3634.6,3635.45,4625,ETH_USDT
1736055240,98346.6,98350,98332.3,98335.8,9653,BTC_USDT
1736055240,216.78,216.8,216.73,216.8,261,SOL_USDT
1736055240,0.39006,0.3901,0.38976,0.38976,3325,DOGE_USDT
1736055240,2.3965,2.3975,2.3963,2.3966,219,XRP_USDT
1736055300,216.79,216.79,216.56,216.6,299,SOL_USDT
1736055300,2.396,2.396,2.3942,2.3951,2937,XRP_USDT
1736055300,0.38975,0.38975,0.38928,0.38955,39379,DOGE_USDT
1736055300,98334.4,98334.4,98311.8,98318.4,20713,BTC_USDT
1736055300,3635.4,3635.45,3633.95,3635,8902,ETH_USDT
1736055360,0.38948,0.38956,0.38926,0.38927,2344,DOGE_USDT
1736055360,98318.5,98318.5,98297.6,98298,20986,BTC_USDT
1736055360,2.3955,2.396,2.3947,2.3949,583,XRP_USDT
1736055360,3634.95,3635,3634,3634,1766,ETH_USDT
1736055360,216.61,216.64,216.44,216.48,1226,SOL_USDT
1736055420,216.48,216.54,216.37,216.51,434,SOL_USDT
1736055420,98298,98302.9,98280.5,98302.9,44280,BTC_USDT
1736055420,2.3947,2.395,2.3941,2.3948,1173,XRP_USDT
1736055420,3634,3634.1,3633,3633.6,12677,ETH_USDT
1736055420,0.38927,0.38939,0.38916,0.38939,15439,DOGE_USDT
1736055480,3633.65,3634.55,3632.95,3634.55,1188,ETH_USDT
1736055480,0.38939,0.3896,0.38939,0.3896,10590,DOGE_USDT
1736055480,98296.1,98323.6,98296.1,98323.6,17683,BTC_USDT
1736055480,216.47,216.62,216.39,216.54,522,SOL_USDT
1736055480,2.3943,2.397,2.3943,2.397,1041,XRP_USDT
1736055540,216.55,216.61,216.54,216.61,207,SOL_USDT
1736055540,2.3975,2.3977,2.3975,2.3977,2,XRP_USDT
1736055540,98323.6,98323.6,98323.5,98323.6,2907,BTC_USDT
1736055540,0.38961,0.38977,0.38961,0.38971,4395,DOGE_USDT
1736055540,3634.5,3635.75,3634.5,3635.75,2937,ETH_USDT
1736055600,216.61,216.66,216.48,216.55,126,SOL_USDT
1736055600,3635.7,3636.1,3633.8,3634,7804,ETH_USDT
1736055600,0.3898,0.38985,0.38951,0.38953,2903,DOGE_USDT
1736055600,2.3979,2.3979,2.396,2.3966,15,XRP_USDT
1736055600,98323.6,98343.5,98313.6,98323.6,13120,BTC_USDT
1736055660,3634,3635.85,3633.95,3635.75,5767,ETH_USDT
1736055660,216.57,216.6,216.57,216.6,17,SOL_USDT
1736055660,2.3977,2.3985,2.3977,2.3985,15,XRP_USDT
1736055660,98323.6,98338.3,98323.5,98338.2,32336,BTC_USDT
1736055660,0.38954,0.38986,0.3895,0.38986,4984,DOGE_USDT
1736055720,3635.7,3635.7,3634.7,3634.7,4306,ETH_USDT
1736055720,216.57,216.74,216.53,216.68,376,SOL_USDT
1736055720,0.38978,0.38982,0.38971,0.38978,3344,DOGE_USDT
1736055720,2.3984,2.3984,2.3984,2.3984,1,XRP_USDT
1736055720,98338.2,98338.3,98338.2,98338.3,849,BTC_USDT
1736055780,0.38971,0.39013,0.38971,0.39003,8708,DOGE_USDT
1736055780,3634.75,3635.15,3634.75,3635.1,743,ETH_USDT
1736055780,216.69,216.7,216.67,216.68,31,SOL_USDT
1736055780,98338.2,98347.4,98338.2,98343.4,3792,BTC_USDT
1736055780,2.3983,2.3983,2.3981,2.3981,4,XRP_USDT
1736055840,2.3983,2.3983,2.3973,2.3975,1974,XRP_USDT
1736055840,0.38996,0.38999,0.38981,0.38981,4210,DOGE_USDT
1736055840,98343.5,98343.5,98327.2,98327.2,2534,BTC_USDT
1736055840,216.71,216.74,216.63,216.65,93,SOL_USDT
1736055840,3635.1,3635.45,3634.7,3635.45,6810,ETH_USDT
1736055900,0.38982,0.38982,0.3895,0.3898,6907,DOGE_USDT
1736055900,98327.2,98327.2,98298,98298.1,11113,BTC_USDT
1736055900,2.397,2.397,2.3955,2.3965,997,XRP_USDT
1736055900,3635.4,3635.5,3634.2,3635.45,2229,ETH_USDT
1736055900,216.58,216.8,216.58,216.77,172,SOL_USDT
1736055960,3635.45,3635.45,3634,3634,884,ETH_USDT
1736055960,0.38987,0.38987,0.38934,0.38934,8378,DOGE_USDT
1736055960,2.397,2.397,2.3951,2.3951,610,XRP_USDT
1736055960,216.8,216.8,216.52,216.55,84,SOL_USDT
1736055960,98298.1,98298.1,98290.1,98290.1,38746,BTC_USDT
1736056020,2.3955,2.3958,2.3953,2.3954,29,XRP_USDT
1736056020,216.56,216.65,216.56,216.58,176,SOL_USDT
1736056020,3634.05,3634.3,3633.75,3633.75,2592,ETH_USDT
1736056020,98290.1,98294,98290,98290.1,2157,BTC_USDT
1736056020,0.38943,0.38972,0.38943,0.38972,5387,DOGE_USDT
1736056080,98290,98290.1,98280,98280,25750,BTC_USDT
1736056080,216.59,216.59,216.44,216.44,76,SOL_USDT
1736056080,0.3898,0.38995,0.38972,0.38972,4390,DOGE_USDT
1736056080,3633.5,3634.15,3632.5,3632.5,4418,ETH_USDT
1736056080,2.3956,2.3962,2.3932,2.3932,1965,XRP_USDT
1736056140,2.3932,2.394,2.3916,2.3916,348,XRP_USDT
1736056140,0.38964,0.38964,0.38904,0.38904,11740,DOGE_USDT
1736056140,98280,98280.1,98252,98252,12516,BTC_USDT
1736056140,3632.5,3632.95,3631.4,3631.4,20017,ETH_USDT
1736056140,216.43,216.5,216.07,216.13,1795,SOL_USDT
1736056200,0.38906,0.38933,0.389,0.38933,8467,DOGE_USDT
1736056200,2.3921,2.3931,2.3919,2.3931,1027,XRP_USDT
1736056200,98251.2,98277.9,98251.2,98277.9,19557,BTC_USDT
1736056200,3631.4,3632.8,3631.4,3632.8,7150,ETH_USDT
1736056200,216.13,216.2,216.08,216.2,331,SOL_USDT
1736056260,216.23,216.3,216.12,216.13,111,SOL_USDT
1736056260,2.3935,2.3936,2.3921,2.3926,715,XRP_USDT
1736056260,3632.85,3633.4,3630.35,3630.4,23662,ETH_USDT
1736056260,98277.9,98284.2,98270.7,98270.7,17240,BTC_USDT
1736056260,0.3894,0.38948,0.38886,0.38886,14905,DOGE_USDT
1736056320,0.38884,0.38917,0.3887,0.38917,5294,DOGE_USDT
1736056320,3630.4,3632.4,3630.35,3632.1,17185,ETH_USDT
1736056320,2.3928,2.3957,2.3925,2.3949,563,XRP_USDT
1736056320,98270.6,98279.3,98262.8,98279.2,2107,BTC_USDT
1736056320,216.14,216.23,216.1,216.19,316,SOL_USDT
1736056380,98279.3,98329.4,98279.2,98322,31696,BTC_USDT
1736056380,216.24,216.45,216.22,216.37,414,SOL_USDT
1736056380,2.3952,2.3968,2.3952,2.3964,453,XRP_USDT
1736056380,3632.05,3633.2,3632,3632.9,5610,ETH_USDT
1736056380,0.38918,0.38957,0.38918,0.38952,12632,DOGE_USDT
1736056440,98320.1,98342.4,98320.1,98342.4,5706,BTC_USDT
1736056440,2.3966,2.3966,2.396,2.396,33,XRP_USDT
1736056440,0.38953,0.38962,0.38952,0.38962,7532,DOGE_USDT
1736056440,3632.95,3634,3632.95,3633.75,6837,ETH_USDT
1736056440,216.38,216.49,216.32,216.49,130,SOL_USDT
1736056500,98342.4,98350,98342.3,98348.1,11476,BTC_USDT
1736056500,2.397,2.3975,2.3961,2.3966,433,XRP_USDT
1736056500,3633.75,3634.1,3633,3633.6,8166,ETH_USDT
1736056500,0.38964,0.38976,0.38963,0.38963,3041,DOGE_USDT
1736056500,216.49,216.5,216.36,216.44,104,SOL_USDT
1736056560,2.3969,2.397,2.3968,2.397,13,XRP_USDT
1736056560,3633.6,3633.7,3633.1,3633.35,3934,ETH_USDT
1736056560,0.38963,0.38969,0.38948,0.38969,5738,DOGE_USDT
1736056560,98348.1,98348.1,98325.1,98335.8,3046,BTC_USDT
1736056560,216.4,216.4,216.36,216.38,14,SOL_USDT
1736056620,0.38966,0.3898,0.38962,0.38972,3759,DOGE_USDT
1736056620,216.38,216.41,216.38,216.39,46,SOL_USDT
1736056620,98335.7,98335.8,98313.4,98313.5,2797,BTC_USDT
1736056620,2.3967,2.3967,2.396,2.396,233,XRP_USDT
1736056620,3633.4,3634.4,3633.05,3633.05,1956,ETH_USDT
1736056680,0.3897,0.38971,0.3894,0.38943,8064,DOGE_USDT
1736056680,3633.05,3633.45,3632.4,3632.4,7239,ETH_USDT
1736056680,98313.5,98331.9,98313.5,98318.7,19859,BTC_USDT
1736056680,2.3955,2.396,2.3946,2.395,564,XRP_USDT
1736056680,216.34,216.39,216.34,216.37,43,SOL_USDT
1736056740,98318.7,98318.7,98305,98310.3,9181,BTC_USDT
1736056740,0.38948,0.38948,0.38933,0.38936,10755,DOGE_USDT
1736056740,2.3948,2.3948,2.3945,2.3945,46,XRP_USDT
1736056740,3632.4,3632.4,3630.8,3631.85,17936,ETH_USDT
1736056740,216.3,216.36,216.25,216.34,133,SOL_USDT
1736056800,2.3951,2.3951,2.3937,2.3942,86,XRP_USDT
1736056800,3631.95,3632.6,3631,3632.3,10910,ETH_USDT
1736056800,216.33,216.42,216.26,216.39,333,SOL_USDT
1736056800,0.38941,0.38945,0.38907,0.38918,6141,DOGE_USDT
1736056800,98310.4,98323.4,98310.3,98323.4,3937,BTC_USDT
1736056860,0.38911,0.38916,0.38896,0.38896,3906,DOGE_USDT
1736056860,98323.3,98323.4,98314,98314,17661,BTC_USDT
1736056860,216.38,216.38,216.12,216.12,110,SOL_USDT
1736056860,2.3941,2.3941,2.3938,2.3941,226,XRP_USDT
1736056860,3632.3,3632.3,3630.6,3630.7,2823,ETH_USDT
1736056920,3630.7,3630.7,3628.3,3630.05,56956,ETH_USDT
1736056920,216.12,216.2,215.97,216.07,1224,SOL_USDT
1736056920,2.3937,2.3939,2.3926,2.3931,1910,XRP_USDT
1736056920,98313.9,98313.9,98301.5,98311.5,9875,BTC_USDT
1736056920,0.389,0.38901,0.38867,0.38878,15115,DOGE_USDT
1736056980,216.02,216.02,215.96,215.96,92,SOL_USDT
1736056980,2.3926,2.3926,2.3904,2.3905,745,XRP_USDT
1736056980,0.38879,0.38879,0.388,0.38818,53989,DOGE_USDT
1736056980,3630.05,3630.15,3628.9,3629.25,28845,ETH_USDT
1736056980,98311.5,98311.5,98263.5,98263.5,43420,BTC_USDT
1736057040,98263.5,98283,98250.1,98282.9,43897,BTC_USDT
1736057040,0.38818,0.38857,0.38799,0.38848,20167,DOGE_USDT
1736057040,3629.2,3631.9,3628.45,3631.85,8993,ETH_USDT
1736057040,215.93,216.3,215.86,216.3,496,SOL_USDT
1736057040,2.3905,2.3935,2.3903,2.3935,1263,XRP_USDT
1736057100,2.3929,2.3929,2.3917,2.3919,173,XRP_USDT
1736057100,3631.6,3632.3,3630.8,3631.55,5352,ETH_USDT
1736057100,0.38847,0.38847,0.3881,0.38813,5115,DOGE_USDT
1736057100,216.29,216.29,216.09,216.13,192,SOL_USDT
1736057100,98276.5,98279.8,98268.6,98279.4,7734,BTC_USDT
1736057160,3631.6,3632.05,3631.1,3631.25,3412,ETH_USDT
1736057160,98279.9,98280,98266.6,98266.6,13838,BTC_USDT
1736057160,216.22,216.28,216.11,216.13,112,SOL_USDT
1736057160,0.38824,0.38829,0.3878,0.38796,25691,DOGE_USDT
1736057160,2.392,2.392,2.3912,2.3914,360,XRP_USDT
1736057220,2.3913,2.3937,2.3913,2.3937,63,XRP_USDT
1736057220,98270.3,98305,98270.3,98305,15545,BTC_USDT
1736057220,0.38799,0.38872,0.38795,0.38872,19501,DOGE_USDT
1736057220,216.13,216.47,216.13,216.42,296,SOL_USDT
1736057220,3631.2,3634.6,3631,3634.45,6968,ETH_USDT
1736057280,0.38871,0.38878,0.38794,0.38794,19960,DOGE_USDT
1736057280,216.37,216.41,216.35,216.35,36,SOL_USDT
1736057280,2.3934,2.3935,2.3921,2.3921,92,XRP_USDT
1736057280,3634.4,3634.7,3632.9,3633,6872,ETH_USDT
1736057280,98304.9,98305,98287.9,98287.9,720,BTC_USDT
1736057340,2.3922,2.3922,2.391,2.392,1609,XRP_USDT
1736057340,3632.7,3632.7,3631.8,3631.95,3577,ETH_USDT
1736057340,0.38804,0.38804,0.38781,0.38793,17590,DOGE_USDT
1736057340,98287.9,98287.9,98273.3,98278.3,4413,BTC_USDT
1736057340,216.33,216.33,216.22,216.22,88,SOL_USDT
1736057400,216.23,216.31,216.22,216.3,139,SOL_USDT
1736057400,2.3912,2.3912,2.391,2.391,1990,XRP_USDT
1736057400,98278.2,98278.3,98270,98270.1,54394,BTC_USDT
1736057400,0.38801,0.38819,0.38801,0.38809,5970,DOGE_USDT
1736057400,3631.9,3631.9,3630.9,3631,7077,ETH_USDT
1736057460,3631,3632.65,3630.8,3632.65,12985,ETH_USDT
1736057460,216.26,216.38,216.21,216.34,86,SOL_USDT
